"","Shew_HL_HO2","C_lim_CC","Lactate_CC","FC.HLHO.div.C_Lim","FC.HLHO.div.lact","FC.C_lim.div.lac","W3181","X","Genome.count","PMID","Product.Descriptor","GENE","Alias","Role","Regulated.by","Essentiality.Class.in.MR.1","FIG.Function","FIG.Subsystem","CAZY","family","Merops.family","cofactor..organic.","cofactor..inorganic","substrate","Transport.Family","EC.NUMBER","evolution","Genome.count.1","Localization","Group.ID"
"0532",48.384008154373,10.4091627413108,40.521446606936,4.64821324796391,1.19403457195655,0.256880334068059,"W3181_0532",NA,8,"","putative periplasmic protein of unknown function DUF2845","","","","","Unknown","hypothetical protein","","","","","","","","","","",1,"peri","Shw00353"
"0533",18.6092339055281,25.6225544401496,8.1042893213872,0.726283319994361,2.29622033068567,3.16160411160689,"W3181_0533",NA,22,"","2-deoxyglucose-6-phosphate hydrolase YniC","yniC","","2-phosphoglycolate salvage","","Dispensable","2-deoxyglucose-6-phosphate hydrolase YniC","2-phosphoglycolate salvage","","","","","","","","","core",1,"cyt","Shw00354"
"0534",288.443125535685,521.258841891793,256.635828510595,0.553358719995704,1.12393942501983,2.03112264143692,"W3181_0534",NA,22,"","aconitate hydratase AcnB","acnB","","Glyoxylate bypass","","New Essential","Aconitate hydratase 2 (EC 4.2.1.3) & 2-methylisocitrate dehydratase (EC 4.2.1.99)","Glyoxylate bypass; <br>Methylcitrate cycle; <br>Propionate-CoA to Succinate Module; <br>Propionate-CoA to Succinate Module; <br>TCA Cycle","","","","","4Fe-4S; 3Fe-4S","","","4.2.1.3, 4.2.1.99","core",1,"cyt","Shw00355"
"0535",90.2547844418112,48.0422895752804,81.042893213872,1.87865285438541,1.11366686038255,0.592800770926291,"W3181_0535",NA,22,"","regulator of sigma D Rsd","rsd","","1CP","","Dispensable Unclear In Ecoli","Regulator of sigma D","","","","","","","","","","core",1,"cyt","Shw00356"
"0536",28.8443125535685,16.8148013513482,16.2085786427744,1.71541203198668,1.7795707562814,1.03740134912101,"W3181_0536",NA,8,"","hypothetical protein","","","junk?","","","hypothetical protein","","","","","","","","","","",1,"IM 1 TM","Shw06398"
"0537",180.509568883622,132.116296332021,167.488645975336,1.36629298500757,1.07774212295086,0.788807477442242,"W3181_0537",NA,22,"","uroporphyrinogen decarboxylase HemE","hemE","","Cofactor synth - heme siroheme","","Expected Essential","Uroporphyrinogen III decarboxylase (EC 4.1.1.37)","CPO analysis; <br>Experimental tye; <br>Heme and Siroheme Biosynthesis","","","","","","","","4.1.1.37","core",1,"cyt","Shw00357"
"0538",19.5396956008045,16.8148013513482,17.5592935296723,1.16205331199098,1.1127836987169,0.95760124534247,"W3181_0538",NA,19,"","signalling protein with PAS GGDEF and EAL domains","","","Sensory transduction","","Dispensable","Sensory box protein/GGDEF family protein","","","","","","","","","","",1,"IM 2 TM","Shw00358"
"0539",13.9569254291461,25.6225544401496,25.6635828510595,0.544712489995771,0.543841657267659,0.998401298402174,"W3181_0539",NA,17,"","oxidoreductase short chain dehydrogenase/reductase family","","","","","Dispensable","Short-chain dehydrogenase/reductase SDR","","","","","","","","","","",1,"cyt","Shw00359a"
"0540",25.1224657724629,14.4126868725841,20.260723303468,1.74307996798647,1.23995897857026,0.711360925111549,"W3181_0540",NA,16,"","conserved protein of unknown function","","","","","Unknown","hypothetical protein","","","","","","","","","","",1,"cyt","Shw00360"
"0541",51.1753932402022,68.860615057902,39.1707317200382,0.743173629761672,1.30647018814874,1.75796090688486,"W3181_0541",NA,22,"","phosphoribosylamine-glycine ligase PurD","purD","","De Novo Purine Biosynthesis","","Dispensable","Phosphoribosylamine--glycine ligase (EC 6.3.4.13)","De Novo Purine Biosynthesis","","","","ATP","","","","6.3.4.13","core",1,"cyt","Shw00362a"
"0542",38.1489295063326,151.333212162133,40.521446606936,0.252085639109154,0.941450335581125,3.73464485683563,"W3181_0542",NA,22,"","bifunctional IMP cyclohydrolase/phosphoribosylaminoimidazolecarboxamide formyltransferase PurH","purH","","De Novo Purine Biosynthesis","","Dispensable","IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)","De Novo Purine Biosynthesis; <br>De Novo Purine Biosynthesis","","","","","","","","3.5.4.10, 2.1.2.3","core",1,"cyt","Shw00363"
"0543",13.0264637338697,14.4126868725841,13.5071488689787,0.903819242659649,0.964412538887982,1.06704138766732,"W3181_0543",NA,22,"","zinc and cadmium (II) responsive transcriptional activator ZntR","zntR","","1CP|activator - Zn","","Dispensable","HTH-type transcriptional regulator zntR","","","MerR","","","","Zn","","","core",1,"cyt","Shw00364"
"0544",10.2350786480404,4.00352413127337,6.75357443448934,2.55651728638015,1.51550541825254,0.592800770926291,"W3181_0544",NA,22,"22125499","zinc/cadmium-responsive efflux pump","","","Transport | export ABC - Zn/Cu","","Dispensable","Transporter","","","","","","","","9.B.28","","core",1,"IM 8 TM","Shw00365"
"0545",4.65230847638202,38.4338316602243,17.5592935296723,0.12104721999906,0.264948499694501,2.18880284649708,"W3181_0545",NA,18,"","putative negative regulator of univalent cation permeability","","","","","Unknown","Putative SPFH domain protein","","","","","","","","8.A.21","","",1,"IM 1 TM","Shw00366"
"0546",6.51323186693483,12.8112772200748,2.70142977379574,0.508398323996053,2.41103134721995,4.74240616741033,"W3181_0546",NA,11,"","iron-regulated inner membrane protein","","","Iron homeostasis","Fur","Dispensable","hypothetical protein","","","","","","","","","","",1,"IM 3 TM","Shw00367"
"0547",9.30461695276404,23.2204399613855,5.40285954759147,0.400708038617579,1.72216524801425,4.29780558921561,"W3181_0547",NA,13,"","iron-regulated inner membrane protein","","","Iron homeostasis","Fur","Unknown","hypothetical protein","","","","","","","","","","mobile",1,"IM 3 TM","Shw00368"
"0548",7.44369356221123,12.0105723938201,5.40285954759147,0.619761766395188,1.3777321984114,2.22300289097359,"W3181_0548",NA,13,"","iron-regulated inner membrane protein","","","Iron homeostasis","Fur","Dispensable","putative iron-regulated membrane protein","","","","","","","","","","mobile",1,"IM 8 TM","Shw00369"
"0549",1.86092339055281,0,1.35071488689787,15.1294584597789,1.3777321984114,0.0910628891360553,"W3181_0549",NA,17,"","transporter MFS superfamily","","","Transport","","Dispensable","Transporter MFS superfamily","","","","","","","","2.A.1","","",1,"IM 12 TM","Shw00370"
"0550",81.8806291843236,65.6577957528833,52.6778805890168,1.24708160311227,1.55436453154107,1.24640162092195,"W3181_0550",NA,16,"","divalent anion:Na+ symporter (DASS) family","","","Transport Na Transport|symport","","","Transporter NadC family","","","","","","","","2.A.47","","",1,"IM 13 TM","Shw06951a"
"0551",7.44369356221123,0,17.5592935296723,60.5178338391157,0.423917599511201,0.00700483762585041,"W3181_0551",NA,13,"","thioredoxin 2 TrxC","trxC","","","","Expected Essential","Thioredoxin","","","","","","Zn","","","1.8.1.8","",1,"cyt","Shw00371"
"0552",69.7846271457303,40.8359461389884,72.9386038924848,1.7089019293985,0.95675847111903,0.559867394763719,"W3181_0552",NA,16,"","peptidyl-prolyl cis-trans isomerase FklB","fklB","","","","Dispensable","Peptidyl-prolyl cis-trans isomerase FKBP-type","","","","","","","","","5.2.1.8","",1,"cyt","Shw00372"
"0553",42.8012379827146,41.636650965243,79.6921783269742,1.02797023753048,0.537082043448513,0.522468476070629,"W3181_0553",NA,16,"","diguanylate cyclase with PAS/PAC sensor","","","Sensory transduction","","","Diguanylate cyclase/phosphodiesterase domain 2","","","","","","","","","2.7.7.65","",1,"cyt","Shw06937"
"0554",19.5396956008045,0,27.0142977379573,158.859313827679,0.723309404165987,0.00455314445680277,"W3181_0554",NA,3,"","hypothetical protein","","","","","","hypothetical protein","","","","","","","","","","",1,"cyt","Shw04779"
"0555",0.930461695276404,0,2.70142977379574,7.56472922988947,0.344433049602851,0.0455314445680277,"W3181_0555",NA,7,"","flavocytochrome c tetraheme subunit","","","respiration","","","Flavocytochrome c heme subunit","Flavocytochrome C","","","","heme c","","","","","",1,"peri","Shw06174"
"0556",0.930461695276404,4.00352413127337,2.70142977379574,0.232410662398196,0.344433049602851,1.48200192731573,"W3181_0556",NA,7,"","flavocytochrome c flavin subunit","","","respiration","","","Twin-arginine translocation pathway signal precursor","","","","","FAD","","","","","",1,"peri","Shw06175"
"0557",3.72184678110562,3.2028193050187,5.40285954759147,1.16205331199098,0.688866099205702,0.592800770926291,"W3181_0557",NA,5,"","Tannase and feruloyl esterase","","","","","","Tannase and feruloyl esterase","","","","","","","","","3.1.1.20, 3.1.1.73","",1,"LP-surface","Shw05703"
"0558",2.79138508582921,4.80422895752804,4.0521446606936,0.581026655995489,0.688866099205702,1.18560154185258,"W3181_0558",NA,7,"","outer membrane porin OprD family","","","Omp porin","","","benzoate-specific porin","Benzoate degradation","","","","","","","1.B.25","","",1,"OM","Shw06173"
"0559",93.9766312229168,80.8711874517221,72.9386038924848,1.16205331199098,1.28843474110696,1.10875699747325,"W3181_0559",NA,7,"","transcriptional regulator with FCD domain GntR family","","","Sensory transduction","","","Transcriptional regulator GntR family homolog 2","","","","","","","","","","",1,"cyt","Shw06176"
"0560",36.2880061157798,79.2697777992127,33.7678721724467,0.457778577450991,1.07463111476089,2.34749105286811,"W3181_0560",NA,12,"","protein of unknown function DUF1850","","","","","Dispensable","DUF1850 domain-containing protein","A TRAP transporter and a hypothetical","","","","","","","","","",1,"cyt","Shw00373"
"0561",26.9833891630157,35.2310123552056,25.6635828510595,0.765898773812235,1.05142720405081,1.37280178530299,"W3181_0561",NA,12,"22125499","alpha-ketoglutarate uptake system bifunctional large and small subunit permease component","","","Transport|Trap - alpha-ketoglutarate","","Dispensable","TRAP transporter 4TM/12TM fusion protein unknown substrate 1","A TRAP transporter and a hypothetical","","","","","","","2.A.56","","",1,"IM 16 TM","Shw00374"
"0562",54.8972400213079,168.948718339736,62.1328847973019,0.324934338424017,0.883545648981226,2.71915136229233,"W3181_0562",NA,12,"","alpha-ketoglutarate uptake system substrate-binding component","","","Transport|Trap - alpha-ketoglutarate","","Dispensable","TRAP transporter solute receptor unknown substrate 1","A TRAP transporter and a hypothetical","","","","","","","2.A.56","","",1,"peri","Shw00375"
"0563",1415.23223851541,281.848098841645,2989.13204470498,5.02125877141556,0.473459257520051,0.0942909495553793,"W3181_0563",NA,16,"","conserved lysine rich protein","","","","","Unknown","hypothetical protein","","","","","","","","","","",1,"cyt","Shw00376"
"0564",10.2350786480404,4.00352413127337,10.8057190951829,2.55651728638015,0.94719088640784,0.370500481828932,"W3181_0564",NA,11,"","putative ATPase DUF853 family","","","","","Dispensable","ATPase","","","","","ATP","","","","","",1,"cyt","Shw00377"
"0565",58.6190868024135,7.20634343629207,48.6257359283232,8.13437318393684,1.20551567360998,0.148200192731573,"W3181_0565",NA,17,"","NUDIX family hydrolase","","","","","Dispensable","MutT/nudix family protein","","","","","","","","","3.6.1.-","",1,"cyt","Shw00381"
"0566",13.0264637338697,16.8148013513482,12.1564339820808,0.774702207993985,1.07156948765331,1.38320179882801,"W3181_0566",NA,7,"","conserved hypothetical protein","","","","","","Methyltransferase (EC 2.1.1.-)","","","","","","","","","","",1,"cyt","Shw06228"
"0567",11.1655403433169,6.40563861003739,21.6114381903659,1.74307996798647,0.516649574404276,0.296400385463146,"W3181_0567",NA,1,"","penicillin binding protein family 1A","","","Peptidoglycan Biosynthesis","","","Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)","Peptidoglycan Biosynthesis; <br>Type IV pilus","GT51","","","","","","","","mobile - integron",1,"IM 5 TM","W3181_0567"
"0568",31.6356976393977,34.430307528951,35.1185870593446,0.918832851341703,0.900824898961302,0.980401274993481,"W3181_0568",NA,22,"","DNA helicase II UvrD","uvrD","","DNA repair","","Dispensable","ATP-dependent DNA helicase UvrD/PcrA","DNA repair bacterial UvrD and related helicases","","","","","","","","3.6.1.-","core",1,"cyt","Shw00382"
"0569",71.6455505362831,55.2486330115725,66.1850294579955,1.29678413077254,1.08250387018039,0.834760269263553,"W3181_0569",NA,22,"","4-hydroxybenzoate octaprenyltransferase UbiA","ubiA","","Ubiquinone Biosynthesis","","Expected Essential","4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.-)","Ubiquinone Biosynthesis","","","","","","","","2.5.1.-","core",1,"IM 6 TM","Shw00383"
"0570",23.2615423819101,6.40563861003739,28.3650126248552,3.63141659997181,0.820078689530597,0.225828865114778,"W3181_0570",NA,15,"","FMN-dependent nitronate monooxygenase","","","Fatty Acid Biosynthesis FASII","","Dispensable","Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9)","Fatty Acid Biosynthesis FASII","","","","FMN","","","","1.13.12.16","",1,"cyt","Shw00386a"
"0571",39.079391201609,28.0246689189136,41.8721614938339,1.39446397438917,0.93330245698837,0.669291192981296,"W3181_0571",NA,11,"","inner membrane protein of unknown function UPF0118","","","Transport | export - AI2","","Dispensable","putative membrane protein","","","","","","","","2.A.86","","",1,"IM 8 TM","Shw00387"
"0572",40.0098528968854,82.4725971042314,47.2750210414254,0.485129052578758,0.846321207595576,1.74452798301166,"W3181_0572",NA,13,"","pathogenecity locus protein Cdd1","cdd1","","","","","Mitomycin resistance protein","","","","","","","","","","",1,"cyt","Shw00388"
"0573",61.4104718882427,100.888808108089,63.4835996841998,0.608694591995274,0.967343883990985,1.58921057737687,"W3181_0573",NA,21,"","protein of unknown function DUF2166","","","","","Unknown","hypothetical protein","","","","","","","","","","no Sfri",1,"cyt","Shw00389"
"0574",1.86092339055281,0,1.35071488689787,15.1294584597789,1.3777321984114,0.0910628891360553,"W3181_0574",NA,15,"","cytochrome c maturation system periplasmic thioredoxin SirH","sirH","","cytochrome biogenesis - type IV","","Dispensable","Thioredoxin","","","","","","","","","","",1,"peri","Shw00390"
"0575",0.930461695276404,16.0140965250935,0,0.0581026655995489,7.56472922988947,130.195906708077,"W3181_0575",NA,15,"","cytochrome c maturation system haem lyase subunit SirF","sirF","","cytochrome biogenesis - type IV","","Dispensable","cytochrome C biogenesis protein","","","","","","","","","","",1,"IM 1 TM","Shw00391"
"0576",0.930461695276404,1.60140965250935,0,0.581026655995489,7.56472922988947,13.0195906708077,"W3181_0576",NA,15,"","cytochrome c maturation system haem lyase subunit SirE","sirE","ccmF","cytochrome biogenesis - type IV","","Dispensable","Cytochrome c-type heme lyase subunit nrfE nitrite reductase complex assembly","Nitrate and nitrite ammonification","","","","","","","9.B.14.1","","",1,"IM 15 TM","Shw00392"
"0577",0.930461695276404,0,2.70142977379574,7.56472922988947,0.344433049602851,0.0455314445680277,"W3181_0577",NA,15,"","sulfite reductase octaheme cytochrome c SirA","sirA","","Electron transfer - sulfite","","Dispensable","cytochrome c putative","","","","","heme c (8)","","","","1.8.-.-","",1,"peri","Shw05205b"
"0578",0,7.20634343629207,0,0.0170682956047524,1,58.5881580186347,"W3181_0578",NA,15,"","sulfurtransferase SirB","sirB","","Electron transfer - sulfite","","Unknown","Rhodanese domain protein","","","","","","","","","","",1,"peri","Shw05206b"
"0579",0.930461695276404,4.00352413127337,1.35071488689787,0.232410662398196,0.688866099205702,2.96400385463146,"W3181_0579",NA,15,"","cytochrome c maturation system peptidyl-prolyl cis-trans isomerase SirI","sirI","","protein maturation - cytochrome c","","Dispensable","FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)","Peptidyl-prolyl cis-trans isomerase; <br>Potassium homeostasis","","","","","","","","5.2.1.8","",1,"peri","Shw00395a"
"0580",1.86092339055281,0,2.70142977379574,15.1294584597789,0.688866099205702,0.0455314445680277,"W3181_0580",NA,15,"","cytochrome c maturation system haem lyase subunit SirG","sirG","","protein maturation - cytochrome c","","Dispensable","Cytochrome c-type heme lyase subunit nrfG nitrite reductase complex assembly","Nitrate and nitrite ammonification","","","","","","","","","",1,"IM 2 TM","Shw00396a"
"0581",3.72184678110562,0,2.70142977379574,30.2589169195579,1.3777321984114,0.0455314445680277,"W3181_0581",NA,15,"","ABC-type copper uptake system periplasmic chaperone component NosL","nosL","","Chaperone - copper","","Dispensable","Nitrous oxide reductase maturation protein outer-membrane lipoprotein NosL","Denitrification","","","","","Cu","","","","",1,"LP-OM","Shw06901a"
"0582",2.79138508582921,2.40211447876402,2.70142977379574,1.16205331199098,1.03329914880855,0.889201156389437,"W3181_0582",NA,15,"","ABC-type copper transport system substrate-binding component NosD","nosD","","Transport | uptake ABC - copper","","Dispensable","Nitrous oxide reductase maturation protein NosD","Denitrification","","","","","","","3.A.1.132","","",1,"peri","Shw00400b"
"0583",3.72184678110562,3.2028193050187,4.0521446606936,1.16205331199098,0.918488132274269,0.790401027901721,"W3181_0583",NA,15,"","ABC-type copper transport system ATPase component NosF","nosF","","Transport | uptake ABC - copper","","Dispensable","Nitrous oxide reductase maturation protein NosF (ATPase)","Denitrification","","","","ATP","","","3.A.1.132","3.6.3.-","",1,"cyt-IM assoc","Shw06903a"
